OPE ID,School,State,Zip Code,School Type,20132014Qtr5_Dependent Students,20132014Qtr5_Independent Students,Quarterly Total,YTD_20132014Qtr5_Dependent Students,YTD_20132014Qtr5_nan,Independent Students,Award Year To Date Total
02103700,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07652-0000,Proprietary  ,7,14,21,88,,118,206
02104000,HARRIS SCHOOL OF BUSINESS               ,NJ,08002-2983,Proprietary  ,83,360,443,451,,1845,2296
02106601,AMERICAN INSTITUTE - CLIFTON            ,NJ,07011-2345,Proprietary  ,36,110,146,280,,667,947
02106605,AMERICAN INSTITUTE - TOMS RIVER         ,NJ,08755-1524,Proprietary  ,22,95,117,80,,355,435
02131100,DU CRET SCHOOL OF THE ARTS              ,NJ,07060-0000,Private      ,3,1,4,31,,20,51
02131600,PENNCO TECH                             ,NJ,08012-0000,Proprietary  ,58,116,174,510,,924,1434
02132300,BERDAN INSTITUTE                        ,NJ,07512-0000,Proprietary  ,36,98,134,408,,691,1099
02146800,JOE KUBERT SCH OF CARTOON & GRAPHIC     ,NJ,07801-0000,Proprietary  ,0,2,2,120,,73,193
02154000,DIVERS ACAD OF EASTERN SEABOARD         ,NJ,08081-1139,Proprietary  ,12,35,47,111,,287,398
02183600,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07033-0000,Proprietary  ,8,30,38,93,,171,264
02192200,THOMAS EDISON STATE COLLEGE             ,NJ,08608-0000,Public       ,29,779,808,758,,9766,10524
02219600,OMEGA INSTITUTE                         ,NJ,08109-0000,Proprietary  ,7,19,26,53,,207,260
02223700,ROBERT FIANCE BEAUTY SCHOOLS            ,NJ,07093-4623,Proprietary  ,14,53,67,64,,214,278
02223900,DRAKE COLLEGE OF BUSINESS               ,NJ,07201-0000,Proprietary  ,24,155,179,184,,1256,1440
02223902,DRAKE COLLEGE OF BUSINESS - NEWARK CAMPU,NJ,07112-2760,Proprietary  ,36,255,291,328,,1856,2184
02232500,UNION COUNTY VOCATIONAL TECH INST       ,NJ,07076-0000,Public       ,2,12,14,98,,146,244
02234600,ATLANTIC BEAUTY & SPA ACADEMY           ,NJ,08234-2621,Proprietary  ,9,20,29,82,,191,273
02246000,ROSS UNIVERSITY - MEDICAL SCHOOL        ,NJ,08837-0000,Proprietary  ,0,144,144,41,,4114,4155
02248600,COOPER HEALTH SYS-CTR ALLIED HEALTH     ,NJ,08103-0000,Private      ,5,16,21,158,,475,633
02265500,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,08724-0000,Proprietary  ,12,15,27,95,,164,259
02277900,ROSS UNIV - SCH OF VETERINARY MED       ,NJ,08837-0000,Proprietary  ,2,62,64,25,,1621,1646
02312000,BERGEN COUNTY TECHNICAL SCHOOLS         ,NJ,07601-6110,Public       ,5,13,18,117,,206,323
02503900,WARREN COUNTY COMMUNITY COLLEGE         ,NJ,07882-0000,Public       ,29,32,61,804,,796,1600
02523700,OCEAN COUNTY VOCATIONAL-TECH SCHOOL     ,NJ,08753-0000,Public       ,12,18,30,298,,531,829
02525900,ARTISTIC ACADEMY OF HAIR DESIGN         ,NJ,07950-1409,Proprietary  ,4,17,21,107,,141,248
02528200,ROBERT FIANCE BEAUTY SCHOOLS            ,NJ,07060-4840,Proprietary  ,9,23,32,66,,164,230
02558700,PRISM CAREER INSTITUTE                  ,NJ,08037-0000,Proprietary  ,13,75,88,119,,617,736
02568800,SUSSEX COUNTY COMMUNITY COLLEGE         ,NJ,07860-1149,Public       ,64,71,135,1700,,1211,2911
02586900,HARRIS SCHOOL OF BUSINESS               ,NJ,08043-2604,Proprietary  ,33,183,216,223,,984,1207
02616402,SANFORD-BROWN INSTITUTE - ISELIN        ,NJ,08830-0000,Proprietary  ,34,75,109,330,,759,1089
03077500,RABBI JACOB JOSEPH SCHOOL               ,NJ,08817-4494,Private      ,1,0,1,37,,9,46
03122600,EASTERN INTERNATIONAL COLLEGE           ,NJ,07306-3906,Proprietary  ,13,34,47,208,,561,769
03187300,STENOTECH CAREER INSTITUTE              ,NJ,07004-3490,Proprietary  ,1,6,7,24,,54,78
03197300,INSTITUTE FOR HEALTH EDUCATION(THE)     ,NJ,07306-2929,Proprietary  ,3,21,24,66,,230,296
03324300,CENTRAL CAREER SCHOOL                   ,NJ,07080-2408,Proprietary  ,7,37,44,51,,249,300
03380302,STAR CAREER ACADEMY - STAR NEWARK       ,NJ,07102-4510,Proprietary  ,31,110,141,267,,955,1222
03380303,STAR CAREER ACADEMY - STAR CLIFTON      ,NJ,07011-2248,Proprietary  ,9,55,64,77,,338,415
03389300,ACADEMY OF MASSAGE THERAPY              ,NJ,07631-0000,Proprietary  ,2,8,10,37,,120,157
03424500,NEW COMMUNITY WORKFORCE DEVELOPMENT     ,NJ,07103-2402,Private      ,0,0,0,61,,522,583
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE       ,NJ,07420-1452,Proprietary  ,7,31,38,40,,157,197
03625300,PERFORMANCE TRAINING INSTITUTE          ,NJ,08753-0000,Proprietary  ,0,0,0,16,,50,66
03650600,PC AGE                                  ,NJ,07306-3936,Proprietary  ,6,33,39,65,,350,415
03650603,PC AGE                                  ,NJ,08817-2842,Proprietary  ,1,4,5,10,,62,72
03666300,PILLAR COLLEGE                          ,NJ,07102-5511,Private      ,9,90,99,101,,761,862
03803300,HEALTHCARE TRAINING INSTITUTE           ,NJ,07083-3504,Proprietary  ,5,46,51,103,,401,504
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADIT,NJ,07042-3562,Proprietary  ,0,12,12,5,,99,104
04081300,BAIS MEDRASH TORAS CHESED               ,NJ,08701-0000,Private      ,5,3,8,38,,22,60
04123400,YESHIVAS BE'ER YITZCHOK                 ,NJ,07208-2380,Private      ,0,1,1,24,,55,79
04125000,GENTLE HEALING SCHOOL OF MASSAGE        ,NJ,08512-3600,Proprietary  ,3,4,7,6,,45,51
04131100,YESHIVA TORAS CHAIM                     ,NJ,08701-2120,Private      ,5,1,6,189,,5,194
04131200,TOTAL IMAGE BEAUTY ACADEMY              ,NJ,07307-2943,Proprietary  ,1,16,17,29,,113,142
04134100,CENTER FOR ALLIED HEALTH & NURSING EDUCA,NJ,07601-5801,Proprietary  ,19,264,283,220,,2725,2945
04136400,AMERICAN INSTITUTE OF MEDICAL SCIENCES &,NJ,07080-1183,Proprietary  ,10,26,36,127,,332,459
04154500,STARTING POINTS FOR CHILDREN            ,NJ,07306-0001,Private      ,3,13,16,21,,134,155
04154900,NATIONAL CAREER INSTITUTE               ,NJ,07018-2011,Proprietary  ,2,40,42,27,,215,242
04154901,NATIONAL CAREER INSTITUTE - JERSEY CITY ,NJ,07306-4300,Proprietary  ,4,22,26,11,,51,62
04173100,LAB PAUL MITCHELL PARTNER SCHOOL (THE)  ,NJ,08628-2500,Proprietary  ,8,18,26,95,,141,236
04180300,MESIVTA KESER TORAH                     ,NJ,07719-2409,Private      ,7,1,8,22,,3,25
04181400,BEST CARE TRAINING INSTITUTE            ,NJ,07018-1703,Proprietary  ,4,26,30,23,,223,246
04184500,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ,NJ,07058-9589,Proprietary  ,4,11,15,36,,81,117
04188700,ASI CAREER INSTITUTE                    ,NJ,08012-1043,Proprietary  ,3,39,42,24,,233,257
04191400,SCHOOL OF COURT REPORTING (THE)         ,NJ,08053-1533,Proprietary  ,0,0,0,6,,20,26
04192400,YESHIVA GEDOLAH ZICHRON LEYMA           ,NJ,07036-3905,Private      ,3,1,4,11,,6,17
04207500,MEDICAL CAREER INSTITUTE                ,NJ,07712-7202,Proprietary  ,2,21,23,32,,147,179
04216000,UNIVERSAL TRAINING INSTITUTE            ,NJ,08861-4106,Proprietary  ,4,8,12,31,,198,229
04216100,YESHIVA YESODEI HATORAH                 ,NJ,08701-4946,Private      ,25,1,26,28,,1,29
04216500,RIZZIERI INSTITUTE                      ,NJ,08043-1911,Proprietary  ,2,12,14,32,,86,118
04218200,PAUL MITCHELL THE SCHOOL - JERSEY SHORE ,NJ,08723-3413,Proprietary  ,15,11,26,95,,90,185
04218500,SALON PROFESSIONAL ACADEMY THE          ,NJ,07080-0000,Proprietary  ,2,21,23,18,,52,70
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,NY,11369-9997,Private      ,38,44,82,1392,,1102,2494
00266600,ADELPHI UNIVERSITY                      ,NY,11530-4299,Private      ,108,157,265,8981,,4766,13747
00266700,DOWLING COLLEGE                         ,NY,11769-1999,Private      ,26,52,78,2136,,1426,3562
00266800,ALFRED UNIVERSITY                       ,NY,14802-1205,Private      ,35,17,52,3947,,742,4689
00266900,BANK STREET COLLEGE OF EDUCATION        ,NY,10025-0000,Private      ,0,26,26,25,,843,868
00267100,BARD COLLEGE                            ,NY,12504-5000,Private      ,32,10,42,3116,,789,3905
00267400,NEW YORK THEOLOGICAL SEMINARY           ,NY,10115-0002,Private      ,1,18,19,5,,308,313
00267700,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,4,31,35,144,,2671,2815
00267800,BRYANT & STRATTON COLLEGE               ,NY,14203-1713,Proprietary  ,284,1739,2023,3227,,17028,20255
00267803,BRYANT & STRATTON COLLEGE - GREECE      ,NY,14606-4227,Proprietary  ,31,117,148,366,,1450,1816
00267805,BRYANT & STRATTON COLLEGE - SYRACUSE    ,NY,13203-2502,Proprietary  ,33,171,204,581,,1727,2308
00267807,BRYANT & STRATTON COLLEGE - ALBANY      ,NY,12205-5230,Proprietary  ,17,111,128,281,,1159,1440
00268100,CANISIUS COLLEGE                        ,NY,14208-1098,Private      ,30,56,86,4904,,1967,6871
00268500,CAZENOVIA COLLEGE                       ,NY,13035-1085,Private      ,16,3,19,2026,,244,2270
00268700,CUNY-BROOKLYN COLLEGE                   ,NY,11210-2814,Public       ,310,441,751,21626,,14104,35730
00268800,CITY COLLEGE-CUNY                       ,NY,10031-9198,Public       ,329,415,744,23396,,13227,36623
00268900,CUNY-HUNTER COLLEGE                     ,NY,10021-0000,Public       ,446,482,928,32448,,19247,51695
00269000,QUEENS COLLEGE-CUNY                     ,NY,11367-1597,Public       ,331,391,722,19777,,10274,30051
00269100,CUNY- BOROUGH OF MANHATTAN CMTY CLG     ,NY,10007-1047,Public       ,739,625,1364,32649,,19707,52356
00269200,CUNY BRONX COMMUNITY COLLEGE            ,NY,10453-3102,Public       ,389,458,847,13631,,12414,26045
00269300,CUNY-JOHN JAY CLG CRIMINAL JUSTICE      ,NY,10019-1093,Public       ,283,302,585,19018,,9821,28839
00269400,KINGSBOROUGH COMMUNITY COLLEGE          ,NY,11235-2398,Public       ,714,691,1405,17001,,10877,27878
00269600,NY CITY COLLEGE OF TECHNOLOGY-CUNY      ,NY,11201-2983,Public       ,408,428,836,20720,,11722,32442
00269700,QUEENSBOROUGH COMMUNITY COLLEGE         ,NY,11364-1497,Public       ,390,308,698,16401,,7775,24176
00269800,CUNY THE COLLEGE OF STATEN ISLAND       ,NY,10314-6600,Public       ,254,184,438,14154,,5747,19901
00269900,CLARKSON UNIVERSITY                     ,NY,13699-5615,Private      ,40,9,49,6343,,544,6887
00270000,COLGATE ROCHESTER CROZER DIVINITY S     ,NY,14620-0000,Private      ,0,3,3,8,,87,95
00270100,COLGATE UNIVERSITY                      ,NY,13346-1386,Private      ,37,2,39,4464,,106,4570
00270300,COLLEGE OF MOUNT SAINT VINCENT          ,NY,10471-1093,Private      ,34,20,54,2796,,614,3410
00270400,COLLEGE OF NEW ROCHELLE                 ,NY,10805-2339,Private      ,45,350,395,1339,,4803,6142
00270500,COLLEGE OF SAINT ROSE                   ,NY,12203-1490,Private      ,43,90,133,4986,,1942,6928
00270700,COLUMBIA UNIVERSITY                     ,NY,10027-0000,Private      ,226,403,629,24037,,23046,47083
00270800,BARNARD COLLEGE-COLUMBIA UNIV           ,NY,10027-6598,Private      ,37,18,55,4604,,515,5119
00270900,CONCORDIA COLLEGE                       ,NY,10708-1998,Private      ,7,19,26,1053,,590,1643
00271000,COOPER UNION                            ,NY,10003-7120,Private      ,16,10,26,1831,,374,2205
00271100,CORNELL UNIVERSITY                      ,NY,14853-2801,Private      ,200,108,308,30107,,6561,36668
00271101,WEILL CORNELL MEDICAL COLLEGE AND GRADUA,NY,10021-0000,Private      ,1,34,35,48,,805,853
00271200,D'YOUVILLE COLLEGE                      ,NY,14201-1084,Private      ,15,46,61,2107,,2437,4544
00271300,DOMINICAN COLLEGE                       ,NY,10962-1299,Private      ,20,63,83,1860,,1078,2938
00271800,ELMIRA COLLEGE                          ,NY,14901-2099,Private      ,13,9,22,2411,,404,2815
00272200,FORDHAM UNIVERSITY                      ,NY,10458-5157,Private      ,214,210,424,26402,,9742,36144
00272600,GENERAL THEOLOGICAL SEMINARY            ,NY,10011-0000,Private      ,1,1,2,2,,81,83
00272800,HAMILTON COLLEGE                        ,NY,13323-1218,Private      ,20,2,22,3197,,98,3295
00272900,HARTWICK COLLEGE                        ,NY,13820-4020,Private      ,37,5,42,4357,,214,4571
00273100,HOBART & WILLIAM SMITH COLLEGES         ,NY,14456-3397,Private      ,23,4,27,3528,,110,3638
00273200,HOFSTRA UNIVERSITY                      ,NY,11549-1010,Private      ,227,126,353,19038,,5798,24836
00273400,HOUGHTON COLLEGE                        ,NY,14744-0128,Private      ,5,12,17,1371,,213,1584
00273500,HILBERT COLLEGE                         ,NY,14075-1597,Private      ,9,14,23,1161,,388,1549
00273700,IONA COLLEGE                            ,NY,10801-1890,Private      ,66,36,102,6932,,1241,8173
00273900,ITHACA COLLEGE                          ,NY,14850-7130,Private      ,102,20,122,14990,,1160,16150
00274000,JEWISH THEOLOGICAL SEMINARY OF AMER     ,NY,10027-4649,Private      ,0,0,0,109,,165,274
00274200,THE JUILLIARD SCHOOL                    ,NY,10023-6588,Private      ,13,10,23,1686,,848,2534
00274400,KEUKA COLLEGE                           ,NY,14478-0000,Private      ,16,69,85,1738,,1483,3221
00274800,LEMOYNE COLLEGE                         ,NY,13214-1399,Private      ,53,43,96,5074,,1016,6090
00274900,NEW YORK COLLEGE OF PODIATRIC MED       ,NY,10035-1940,Private      ,1,6,7,54,,465,519
00275100,LONG ISLAND UNIVERSITY                  ,NY,11548-1326,Private      ,178,407,585,13238,,11323,24561
00275800,MANHATTAN COLLEGE                       ,NY,10471-4098,Private      ,66,37,103,7022,,882,7904
00275900,MANHATTAN SCHOOL OF MUSIC               ,NY,10027-4689,Private      ,5,13,18,733,,701,1434
00276000,MANHATTANVILLE COLLEGE                  ,NY,10577-2132,Private      ,39,51,90,3268,,876,4144
00276300,MARIA COLLEGE                           ,NY,12208-1798,Private      ,10,61,71,245,,965,1210
00276500,MARIST COLLEGE                          ,NY,12601-1387,Private      ,86,71,157,10455,,1699,12154
00276900,MARYMOUNT MANHATTAN COLLEGE             ,NY,10021-4597,Private      ,46,18,64,4010,,427,4437
00277200,MERCY COLLEGE                           ,NY,10522-1189,Private      ,124,361,485,6404,,8363,14767
00277500,MOLLOY COLLEGE                          ,NY,11570-1100,Private      ,43,74,117,4289,,2634,6923
00277700,MEDAILLE COLLEGE                        ,NY,14214-2695,Private      ,16,83,99,1853,,1804,3657
00277800,MOUNT SAINT MARY COLLEGE                ,NY,12550-3494,Private      ,33,61,94,3867,,1330,5197
00277900,NAZARETH COLLEGE OF ROCHESTER           ,NY,14618-3790,Private      ,32,21,53,3899,,1645,5544
00278200,NEW YORK INSTITUTE OF TECHNOLOGY        ,NY,11568-8000,Private      ,103,112,215,6021,,2866,8887
00278202,NY INSTITUTE OF TECHNOLOGY-OSTEOPATHIC M,NY,11568-0000,Private      ,1,3,4,40,,1148,1188
00278300,NEW YORK LAW SCHOOL                     ,NY,10013-0000,Private      ,2,18,20,106,,2561,2667
00278400,NEW YORK MEDICAL COLLEGE                ,NY,10595-0000,Private      ,1,10,11,53,,2049,2102
00278500,NEW YORK UNIVERSITY                     ,NY,10012-1091,Private      ,471,673,1144,43080,,30430,73510
00278520,NEW YORK UNIVERSITY - BROOKLYN          ,NY,11201-3840,Private      ,31,59,90,4007,,1292,5299
00278800,NIAGARA UNIVERSITY                      ,NY,14109-2010,Private      ,18,31,49,4090,,975,5065
00279000,NYACK COLLEGE                           ,NY,10960-3698,Private      ,17,138,155,1544,,2154,3698
00279100,PACE UNIVERSITY - NEW YORK              ,NY,10038-1598,Private      ,150,201,351,12718,,4945,17663
00279101,PACE UNIVERSITY-PLEASANTVILLE           ,NY,10570-0000,Private      ,41,58,99,4268,,1511,5779
00279102,PACE UNIVERSITY - WHITE PLAINS          ,NY,10603-0000,Private      ,14,45,59,598,,1815,2413
00279500,PAUL SMITHS CLG OF ARTS & SCIENCES      ,NY,12970-0000,Private      ,9,0,9,1337,,177,1514
00279800,PRATT INSTITUTE                         ,NY,11205-3899,Private      ,48,57,105,5349,,2605,7954
00280300,RENSSELAER POLYTECHNIC INSTITUTE        ,NY,12180-3590,Private      ,93,23,116,12285,,764,13049
00280500,ROBERTS WESLEYAN COLLEGE                ,NY,14624-1997,Private      ,12,85,97,1375,,1458,2833
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY       ,NY,14623-5608,Private      ,131,67,198,16872,,3179,20051
00280700,ROCKEFELLER UNIVERSITY                  ,NY,10021-0000,Private      ,2,4,6,38,,61,99
00280800,DAEMEN COLLEGE                          ,NY,14226-3592,Private      ,22,57,79,2904,,1376,4280
00281000,THE SAGE COLLEGES                       ,NY,12180-4199,Private      ,18,46,64,2083,,2020,4103
00281200,TROCAIRE COLLEGE                        ,NY,14220-2094,Private      ,15,61,76,936,,1887,2823
00281300,SARAH LAWRENCE COLLEGE                  ,NY,10708-5999,Private      ,23,14,37,2201,,632,2833
00281400,SKIDMORE COLLEGE                        ,NY,12866-1632,Private      ,31,4,35,5013,,180,5193
00281500,ST BERNARDS SCH THEOLOGY & MINISTRY     ,NY,14618-3822,Private      ,0,0,0,3,,46,49
00281600,SIENA COLLEGE                           ,NY,12211-1462,Private      ,33,11,44,6670,,378,7048
00281700,ST BONAVENTURE UNIVERSITY               ,NY,14778-2284,Private      ,20,10,30,3043,,583,3626
00282000,ST FRANCIS COLLEGE                      ,NY,11201-4398,Private      ,54,33,87,3337,,917,4254
00282100,ST JOHN FISHER COLLEGE                  ,NY,14618-3597,Private      ,35,47,82,5065,,2006,7071
00282200,CHRIST THE KING SEMINARY                ,NY,14052-0607,Private      ,0,0,0,3,,9,12
00282300,ST JOHN'S UNIVERSITY                    ,NY,11439-1343,Private      ,277,133,410,27452,,7141,34593
00282500,ST JOSEPH'S COLLEGE                     ,NY,11205-3688,Private      ,20,47,67,1840,,1013,2853
00282501,ST JOSEPH'S COLLEGE-SUFFOLK CAMPUS      ,NY,11772-0000,Private      ,50,92,142,3287,,1791,5078
00282900,ST LAWRENCE UNIVERSITY                  ,NY,13617-1455,Private      ,15,5,20,2905,,154,3059
00283200,ST THOMAS AQUINAS COLLEGE               ,NY,10976-1050,Private      ,32,14,46,2041,,327,2368
00283300,ST VLADIMIR ORTHODOX THEOL SEM          ,NY,10707-0000,Private      ,0,1,1,0,,49,49
00283400,EXCELSIOR COLLEGE                       ,NY,12203-5159,Private      ,41,1337,1378,520,,12804,13324
00283500,SUNY AT ALBANY                          ,NY,12222-0001,Public       ,237,119,356,22873,,5639,28512
00283600,BINGHAMTON UNIVERSITY (SUNY)            ,NY,13902-6000,Public       ,243,70,313,26797,,3307,30104
00283700,SUNY AT BUFFALO                         ,NY,14260-0001,Public       ,273,208,481,26227,,10350,36577
00283800,SUNY AT STONY BROOK                     ,NY,11794-0701,Public       ,368,240,608,30366,,9003,39369
00283900,SUNY-DOWNSTATE MEDICAL CENTER           ,NY,11203-2098,Public       ,1,58,59,305,,2690,2995
00284000,SUNY UPSTATE MEDICAL UNIVERSITY         ,NY,13210-2375,Public       ,6,30,36,323,,1612,1935
00284100,SUNY BROCKPORT - FIN AID OFF            ,NY,14420-2914,Public       ,97,93,190,10467,,3160,13627
00284200,BUFFALO STATE COLLEGE - SUNY            ,NY,14222-1095,Public       ,196,176,372,14370,,5710,20080
00284300,SUNY COLLEGE-CORTLAND                   ,NY,13045-0900,Public       ,88,33,121,12465,,1543,14008
00284400,SUNY AT FREDONIA                        ,NY,14063-1145,Public       ,71,22,93,7749,,1090,8839
00284500,SUNY GENESEO                            ,NY,14454-1401,Public       ,70,16,86,9265,,695,9960
00284600,SUNY COLLEGE-NEW PALTZ                  ,NY,12561-2499,Public       ,122,54,176,12984,,2352,15336
00284700,SUNY COLLEGE-ONEONTA                    ,NY,13820-4015,Public       ,95,20,115,12153,,903,13056
00284800,SUNY OSWEGO                             ,NY,13126-3599,Public       ,122,72,194,11981,,2229,14210
00284900,SUNY COLLEGE AT PLATTSBURGH             ,NY,12901-2681,Public       ,81,43,124,8653,,1610,10263
00285000,SUNY COLLEGE-POTSDAM                    ,NY,13676-2294,Public       ,57,28,85,5927,,1004,6931
00285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND ,NY,13210-2778,Public       ,17,10,27,2321,,621,2942
00285300,SUNY MARITIME COLLEGE                   ,NY,10465-4198,Public       ,23,15,38,1939,,367,2306
00285400,SUNY COLLEGE OF TECHNOLOGY-ALFRED       ,NY,14802-9951,Public       ,42,37,79,5001,,1134,6135
00285500,SUNY CANTON COLG OF TECHNOLOGY          ,NY,13617-1098,Public       ,29,49,78,4071,,1756,5827
00285600,SUNY AG & TECH COLLEGE-COBLESKILL       ,NY,12043-9986,Public       ,32,14,46,3319,,677,3996
00285700,SUNY DELHI                              ,NY,13753-1190,Public       ,47,63,110,4293,,1303,5596
00285800,SUNY FARMINGDALE                        ,NY,11735-1021,Public       ,128,117,245,7923,,3087,11010
00285900,SUNY COLLEGE OF AG & TECH AT MORRISVILLE,NY,13408-0901,Public       ,64,38,102,4279,,1076,5355
00286000,ADIRONDACK COMMUNITY COLLEGE            ,NY,12804-2004,Public       ,79,104,183,2448,,2042,4490
00286100,CAYUGA COMMUNITY COLLEGE                ,NY,13021-3099,Public       ,63,155,218,2096,,2611,4707
00286200,BROOME COMMUNITY COLLEGE                ,NY,13902-0000,Public       ,90,180,270,3705,,3262,6967
00286300,CORNING COMMUNITY COLLEGE               ,NY,14830-3297,Public       ,58,91,149,2089,,2103,4192
00286400,DUTCHESS COMMUNITY COLLEGE              ,NY,12601-1595,Public       ,139,151,290,4897,,2869,7766
00286600,FASHION INSTITUTE OF TECHNOLOGY         ,NY,10001-5992,Public       ,130,107,237,10007,,4114,14121
00286700,SUNY FULTON MONTGOMERY COMM CLG         ,NY,12095-3790,Public       ,52,53,105,2003,,1303,3306
00286800,HUDSON VALLEY COMMUNITY COLLEGE         ,NY,12180-6096,Public       ,161,250,411,7168,,5506,12674
